CustomerID,Recency,Frequency,Monetary
14534,3,26,6271.11
14004,43,11,6258.45
16156,9,20,6218.18
16938,9,9,6209.93
14530,26,16,6197.4
16103,7,22,6191.71
14907,3,16,6165.79
14180,11,33,6154.25
14852,58,18,6147.18
17669,43,10,6142.35
13266,11,19,6135.04
17509,58,8,6115.14
14560,7,44,6114.03
16954,1,20,6081.88
12664,8,11,6070.04
17625,18,8,6067.8
17644,1,20,6028.6
13658,10,9,6025.5
13015,53,11,5996.42
15755,10,17,5993.12
17491,1,17,5981.07
15785,33,16,5969.93
12500,23,19,5955.21
17685,17,12,5943.17
15971,18,18,5902.83
16011,8,29,5880.46
18065,6,29,5866.63
14112,23,13,5834.59
14189,2,16,5814.39
13769,2,20,5800.42
12910,23,13,5796.52
17069,28,14,5794.28
18075,23,20,5783.29
17672,50,7,5778.63
15485,30,7,5771.51
14099,16,20,5765.71
17863,59,12,5745.2
12615,2,8,5740.9800000000005
16458,3,30,5715.34
13870,2,15,5712.08
16409,36,12,5709.04
16279,21,9,5705.08
17651,12,16,5703.52
14277,15,8,5700.32
13157,49,9,5687.36
12727,11,10,5679.53
12633,59,7,5678.16
15628,5,17,5652.26
16200,4,12,5643.45
12347,2,8,5633.32
13842,59,18,5629.91
18145,13,11,5617.79
14572,3,11,5615.18
16003,30,10,5613.83
17059,30,9,5602.53
15898,1,25,5596.31
17092,50,11,5594.96
15854,4,21,5583.81
17203,36,10,5575.88
15527,19,23,5575.64
16393,2,23,5561.66
14732,8,19,5517.07
13115,12,10,5494.7
16609,15,7,5493.46
16992,11,13,5476.5
17512,29,18,5467.820000000001
12480,28,7,5464.85
18198,4,17,5425.56
14713,9,21,5418.87
16607,18,25,5411.87
14626,24,11,5410.92
17719,38,15,5396.04
17612,53,18,5394.86
13362,9,7,5394.07
16008,24,15,5384.13
13014,11,11,5381.08
13495,8,10,5374.26
13975,31,12,5358.84
12362,3,11,5356.2300000000005
17567,7,9,5356.03
17346,4,26,5323.0
12708,30,18,5314.1
17584,7,6,5309.42
15394,10,11,5286.8
15152,10,14,5263.83
15722,36,11,5258.1
13107,44,9,5253.07
16931,5,23,5233.62
14546,5,11,5197.9
17213,40,13,5182.3
15443,2,14,5175.93
17663,26,17,5175.83
15796,1,17,5175.83
17157,8,19,5151.9
16153,50,11,5133.49
16904,4,21,5132.37
14493,7,10,5130.15
17861,3,18,5127.69
12483,17,19,5120.58
13329,32,8,5112.97
15529,23,12,5111.95
17519,17,15,5109.47
17402,5,23,5096.18
12594,38,15,5090.110000000001
15367,57,11,5081.33
13634,33,16,5073.47
16686,47,16,5070.92
12395,19,15,5067.27
18144,8,19,5058.0
17469,16,17,5051.25
12600,29,21,5043.92
16905,5,17,5034.15
12759,52,8,5020.74
17758,19,12,5012.53
12444,21,5,5005.46
14209,11,15,4993.27
14639,52,9,4978.96
13198,10,8,4974.2300000000005
12562,8,9,4966.92
17449,2,13,4951.15
14825,4,24,4925.08
17596,23,13,4920.67
16143,3,12,4910.83
16255,17,15,4906.8
17314,25,17,4904.43
13953,7,10,4890.68
13021,4,17,4887.24
14107,52,11,4877.3
17652,25,12,4867.72
14032,2,16,4850.27
17191,28,15,4836.05
12449,22,6,4835.89
16326,6,24,4826.99
14191,2,15,4817.66
15187,2,16,4777.18
13523,33,6,4771.52
13988,20,8,4757.8
12955,1,11,4757.16
17082,33,6,4732.03
15271,7,24,4709.54
13527,34,12,4683.74
13971,19,14,4667.57
18097,8,11,4663.32
16293,22,15,4657.95
15123,7,5,4656.17
15484,1,6,4656.0
14466,29,13,4646.9
17442,37,15,4620.3
12782,5,11,4618.24
14441,1,11,4611.69
12553,8,12,4608.75
18257,39,12,4600.15
17188,11,13,4592.93
17754,1,13,4577.53
13491,52,27,4566.56
14701,11,15,4562.09
17613,23,14,4559.150000000001
13510,1,11,4558.29
15365,26,13,4557.13
13571,13,26,4546.54
18069,26,11,4540.56
12830,38,5,4536.56
12598,10,11,4534.09
14001,46,9,4530.09
13875,54,14,4519.37
14290,11,8,4516.56
17220,24,21,4481.75
16912,29,15,4480.31
12627,11,7,4478.53
13435,5,9,4475.23
14341,45,18,4467.32
16081,56,8,4460.18
15240,45,12,4459.9800000000005
17682,10,11,4456.78
13982,39,9,4445.59
16218,30,13,4439.97
15845,18,11,4426.28
16563,54,6,4422.76
16626,1,17,4413.1
16283,6,8,4403.82
14211,53,18,4402.29
15203,26,15,4400.18
16150,43,10,4395.59
13880,21,17,4391.66
18272,3,9,4385.9800000000005
15708,41,9,4378.72
17372,41,28,4377.56
12523,19,23,4372.15
13297,8,7,4368.62
14482,18,12,4357.91
15680,9,10,4342.58
12408,33,8,4340.77
18077,8,18,4338.56
16241,10,16,4329.31
12370,51,7,4320.31
14334,17,12,4318.4800000000005
18259,25,7,4318.2
15493,33,9,4314.9800000000005
12928,35,12,4304.89
17937,9,7,4301.22
18230,9,9,4291.06
17930,36,13,4275.22
16712,9,13,4266.99
14239,43,21,4263.17
12757,16,9,4257.7
14047,9,14,4255.03
16743,29,14,4253.26
12360,52,8,4252.89
16571,27,10,4248.74
12935,2,15,4243.86
18079,45,5,4242.75
17728,4,5,4238.76
15861,12,11,4236.79
13911,57,20,4234.99
17673,2,13,4233.58
15752,40,9,4207.54
15804,1,13,4206.39
15050,25,5,4193.79
17218,4,18,4192.68
14868,3,12,4184.01
17738,19,13,4183.56
18287,43,7,4182.99
17526,5,12,4166.04
13461,39,6,4160.0
12569,2,32,4124.6900000000005
13450,27,13,4120.04
17287,26,21,4111.96
14408,11,11,4109.77
14878,13,25,4105.24
13421,40,8,4103.12
16732,32,4,4092.64
13048,14,9,4084.21
15024,10,16,4075.51
17618,6,11,4073.24
14913,36,8,4073.13
12371,45,5,4067.38
15571,12,14,4051.63
17211,27,13,4046.65
16791,29,15,4038.69
14824,10,10,4022.91
12726,28,11,4014.6
12721,32,8,4013.08
17019,11,11,4012.2
13895,28,6,4008.52
14547,4,8,4007.54
16841,37,12,4006.06
13126,5,13,3998.25
16719,15,14,3973.3
16771,33,10,3967.6
17954,5,19,3966.05
15858,16,13,3960.37
15983,22,8,3958.82
15051,23,9,3935.16
15819,49,10,3934.79
14498,43,10,3911.27
15696,33,13,3906.57
13995,15,14,3902.01
12388,16,8,3901.11
15811,22,7,3890.52
12358,2,5,3887.07
14744,16,14,3885.08
15288,43,10,3883.13
14655,8,7,3878.51
15572,5,10,3873.67
16440,8,6,3856.97
16057,16,10,3854.85
13213,57,11,3851.52
16341,25,7,3850.79
16466,34,15,3838.59
17659,17,14,3834.79
13481,46,11,3830.84
17412,3,16,3827.52
15421,59,10,3805.34
17071,28,13,3801.2
16128,18,11,3801.05
14540,10,11,3795.34
16950,57,10,3784.37
14309,8,11,3780.81
15494,21,5,3780.05
14649,5,9,3775.31
17293,8,17,3774.23
15532,25,10,3771.9
17173,5,8,3766.6
12670,10,7,3760.29
17096,15,11,3759.18
13305,4,16,3754.71
14515,18,12,3749.26
15370,41,8,3739.01
15351,12,10,3738.29
14593,22,12,3712.01
16983,13,11,3710.22
14776,51,15,3708.3
16094,12,11,3695.56
15953,15,18,3669.55
14640,24,10,3667.06
16444,46,17,3656.58
17655,11,9,3652.48
13632,25,8,3648.15
12589,29,7,3639.91
17063,21,13,3638.53
16748,18,14,3637.33
17528,1,8,3628.5
14882,27,14,3628.15
15505,53,5,3610.96
15791,44,5,3608.34
13750,54,11,3602.18
12963,8,12,3601.59
16325,47,12,3597.5
17422,16,11,3594.76
14132,2,11,3586.03
17679,53,7,3577.61
16053,33,6,3577.24
16539,3,10,3567.01
18219,3,17,3562.89
14503,3,6,3543.26
12645,34,8,3539.3
17924,12,8,3536.7
15059,41,19,3523.57
16360,5,6,3512.53
17768,8,7,3509.51
16347,11,11,3509.41
14898,23,14,3507.81
18044,4,18,3505.61
13577,25,11,3489.28
12631,57,6,3481.57
17913,59,14,3479.64
15380,9,11,3479.06
15712,9,12,3472.4100000000003
13849,52,5,3469.3
15356,31,13,3464.95
16271,3,10,3463.02
13536,1,7,3448.29
13313,22,12,3445.32
15974,39,7,3442.15
16208,45,10,3440.4500000000003
17725,16,11,3439.08
14653,1,11,3436.23
15916,16,13,3427.17
15373,8,17,3421.39
14217,2,23,3416.89
14215,12,9,3416.33
14673,3,7,3410.81
15058,25,16,3410.03
13437,14,7,3408.06
13823,19,7,3403.4500000000003
15114,30,12,3400.12
12838,34,10,3398.48
12619,16,9,3391.7
13246,18,11,3387.43
13285,23,6,3364.59
14608,4,11,3352.94
16818,11,11,3349.57
17183,8,6,3347.31
15065,38,5,3326.86
13824,33,12,3314.76
13131,23,7,3313.77
16365,18,15,3307.2
14506,17,7,3290.67
13650,17,10,3288.0
15632,16,8,3285.31
14507,24,11,3284.43
14285,21,8,3284.42
18188,15,6,3280.59
14293,3,9,3267.9300000000003
14533,25,11,3267.17
16612,33,9,3245.4300000000003
15140,52,8,3243.69
15602,8,16,3230.51
16515,52,10,3216.3
13268,18,11,3214.69
12951,9,15,3213.7200000000003
16918,50,16,3213.29
13804,31,9,3208.52
16107,18,7,3204.1600000000003
17147,23,9,3199.95
14315,45,8,3197.82
16933,1,9,3181.25
17228,16,13,3177.24
17621,21,6,3175.12
16837,31,11,3170.98
14963,10,12,3164.48
15031,4,14,3156.58
14748,29,10,3152.32
14306,51,6,3151.4
17090,4,13,3149.48
17702,30,6,3144.04
17354,51,4,3143.46
17530,1,12,3141.51
14897,8,8,3140.54
13742,17,12,3131.02
14044,27,10,3123.1
15199,59,10,3122.4
14700,32,5,3116.26
13692,25,5,3114.4
13772,34,8,3114.22
13538,43,12,3112.73
16678,3,12,3109.99
17870,2,13,3108.15
16986,30,10,3098.75
13464,58,6,3097.64
12937,15,9,3097.61
15105,18,9,3094.91
12849,31,6,3090.56
14312,47,11,3090.29
17929,11,12,3082.1
16007,48,7,3075.14
17884,4,20,3072.89
13647,10,8,3071.68
13196,11,7,3068.84
13077,1,11,3064.67
14456,5,9,3062.4
16120,59,6,3056.91
16775,10,16,3056.89
16560,27,8,3048.38
15967,23,12,3041.6
15754,51,9,3037.61
13557,28,13,3032.26
14064,29,15,3021.38
15965,17,13,3013.09
14226,29,6,3002.53
14621,1,9,3000.57
15611,10,26,2997.28
17961,21,100,2995.54
15687,9,9,2993.1
16012,35,5,2989.79
15681,25,14,2989.7
15027,31,10,2988.24
18241,10,21,2986.99
15329,39,11,2984.33
16416,27,9,2972.88
13012,9,11,2972.83
12473,29,5,2965.15
13110,31,12,2957.4700000000003
12826,3,12,2955.75
12877,4,20,2955.17
12909,40,8,2938.19
14524,32,13,2933.71
15862,8,13,2928.29
13890,1,14,2927.38
12906,12,5,2919.81
16358,1,5,2919.65
15392,5,7,2911.62
13784,10,14,2910.23
13455,25,6,2905.9300000000003
14233,49,7,2904.27
14404,34,13,2899.11
16633,17,6,2883.1
14251,2,5,2879.7000000000003
18170,33,9,2878.0
14005,10,5,2874.72
15043,31,6,2873.8
16711,3,9,2868.48
16225,45,15,2867.41
15563,22,7,2867.0
16086,59,10,2864.99
16062,10,8,2863.45
12685,28,6,2863.08
16979,4,9,2859.74
14035,29,9,2856.7200000000003
13728,37,16,2855.17
13032,52,9,2843.55
12676,25,11,2843.09
16554,42,8,2841.7200000000003
13477,38,11,2834.17
17368,23,14,2826.14
16407,13,14,2821.65
13719,15,11,2815.25
15660,25,15,2812.99
16871,22,6,2812.34
14903,21,5,2810.63
16817,3,13,2804.9
17470,45,11,2804.87
14869,9,6,2804.24
16764,4,13,2799.25
15993,9,7,2797.57
12863,52,6,2792.55
15073,10,8,2788.02
15021,9,12,2783.83
17790,27,20,2783.61
17031,12,6,2773.85
12391,22,6,2773.42
13695,31,16,2770.73
17720,26,10,2768.91
18210,2,7,2768.83
14696,4,8,2767.9
13736,5,7,2766.21
17676,4,10,2765.84
13813,40,8,2765.4700000000003
17115,8,7,2761.49
17262,52,11,2757.62
17490,1,9,2750.5
16434,29,12,2741.74
14808,40,8,2741.17
18283,4,22,2736.65
15111,29,5,2730.87
13211,10,10,2729.32
16190,40,8,2723.55
16232,44,7,2712.97
16359,7,16,2697.75
12820,3,11,2689.52
15910,1,15,2681.8
16369,18,7,2664.81
15671,19,7,2657.13
15157,4,5,2654.11
17744,4,7,2649.14
13203,10,10,2648.25
16618,31,5,2647.59
13117,22,18,2643.81
13173,4,11,2639.35
15814,17,6,2634.44
12423,1,10,2622.39
15142,46,6,2619.92
14262,8,8,2618.23
17043,32,8,2616.55
15426,19,9,2615.39
13700,26,13,2613.46
14397,3,19,2612.96
16206,55,13,2602.32
14229,52,7,2594.04
14129,2,9,2591.34
15033,5,10,2586.67
16115,10,12,2575.14
17095,23,7,2572.25
13652,46,5,2570.85
15434,8,11,2567.06
13623,31,10,2566.49
15747,13,9,2562.61
17463,16,7,2557.91
13862,18,9,2556.09
15906,20,10,2555.64
18179,9,8,2547.55
14810,41,13,2537.02
16987,3,11,2535.9
16016,3,11,2533.94
14659,9,9,2529.93
14790,17,10,2526.62
14711,10,11,2508.8
17101,10,7,2507.05
15860,41,17,2505.21
12517,28,5,2502.84
17288,9,11,2499.98
14541,59,14,2499.68
15932,4,8,2495.87
15227,37,9,2488.49
14449,19,8,2482.8
13588,16,9,2478.95
17348,15,9,2476.41
14502,20,11,2470.67
14421,57,6,2469.37
17164,33,7,2467.35
17131,5,5,2463.17
16470,52,11,2458.6
17629,6,10,2455.52
18171,59,9,2437.31
16005,12,10,2436.22
13094,21,13,2433.12
16638,23,15,2430.53
13949,3,6,2427.32
17004,46,4,2425.16
15215,47,7,2422.43
15089,10,6,2420.84
15489,23,8,2419.61
13118,20,9,2415.41
14205,17,9,2414.2
17671,16,5,2403.34
15793,15,8,2399.57
17827,5,6,2388.05
14443,54,5,2386.4700000000003
17623,33,7,2383.67
17434,2,7,2373.82
14295,40,5,2362.91
17634,36,9,2361.97
16676,34,6,2361.9
13614,24,6,2359.19
16085,23,12,2343.53
12704,7,8,2340.84
12584,4,9,2338.15
16496,9,6,2330.77
16628,30,7,2318.1
12724,5,7,2317.52
12948,16,9,2317.43
14555,57,6,2315.63
13994,4,6,2313.14
17193,36,9,2310.04
13704,5,9,2308.06
17324,18,12,2301.87
16531,22,11,2298.33
12599,29,13,2296.72
15117,15,8,2293.97
14901,11,12,2289.65
17018,41,6,2287.7
12684,8,7,2283.63
16042,22,8,2265.12
17180,56,11,2256.98
14432,10,6,2255.51
16350,21,9,2253.89
15865,41,5,2248.92
16177,50,8,2247.31
13627,59,7,2245.9
17075,18,10,2241.73
16221,37,9,2235.51
16076,3,10,2234.73
14467,18,12,2220.99
15550,4,12,2218.8
14321,11,7,2218.06
18177,31,9,2216.87
14708,3,5,2212.28
14834,18,7,2206.16
13410,24,9,2201.96
14597,11,6,2201.54
15864,22,7,2180.76
12856,8,6,2179.93
13610,12,14,2175.88
14595,20,8,2164.4500000000003
13755,4,9,2161.35
16379,4,4,2157.4
13643,31,10,2156.77
16966,8,7,2154.97
16600,4,13,2153.41
14216,3,5,2150.04
17272,42,4,2148.63
16134,22,5,2145.34
12576,36,8,2142.7200000000003
14499,26,7,2138.9700000000003
16996,30,9,2123.61
14691,31,5,2114.33
16833,1,6,2114.04
16201,3,5,2112.12
16934,55,6,2110.99
12997,22,8,2110.91
13265,53,5,2107.66
15252,36,5,2103.41
17159,22,5,2099.59
12610,23,5,2099.54
14723,10,11,2093.06
16794,1,15,2090.91
16726,26,7,2088.41
15272,57,6,2085.48
17705,3,11,2083.9
17289,32,9,2079.39
14623,32,10,2059.58
17633,31,7,2057.39
12518,1,5,2056.89
16891,2,11,2056.82
15253,16,8,2055.09
14188,31,6,2054.36
16235,41,9,2053.71
17086,7,6,2050.08
13984,27,12,2048.6
14232,43,5,2048.07
17666,4,5,2047.8
15473,14,8,2046.0
16960,39,8,2043.43
15506,23,6,2040.03
13630,5,7,2031.78
14631,51,6,2025.69
17227,19,12,2022.03
16332,28,11,2010.41
15990,44,7,2010.05
12352,36,9,2009.54
14730,1,8,2005.06
17088,28,4,1991.01
13208,59,9,1988.5
17351,36,12,1988.23
17797,22,8,1985.87
14967,50,6,1982.61
13725,50,8,1980.56
17158,32,5,1980.0
17966,38,10,1974.42
14477,20,7,1969.6
13838,6,10,1966.09
15081,22,12,1965.72
17386,8,7,1961.01
18016,32,7,1960.46
17135,16,10,1954.16
14794,3,10,1953.9
17554,1,5,1952.45
13761,50,6,1952.17
14332,23,5,1943.51
15605,36,9,1936.8
15561,12,8,1934.39
12528,9,6,1933.48
16770,58,9,1932.13
17236,13,12,1929.26
13029,31,5,1927.3
14710,14,13,1922.59
16942,13,9,1920.59
16555,35,6,1915.68
16426,2,10,1908.25
17350,8,7,1906.041
17235,25,8,1904.88
16049,40,6,1899.68
14741,12,7,1897.59
17609,41,11,1894.34
14912,17,6,1889.25
13884,7,10,1888.48
16660,16,7,1879.55
15197,11,6,1877.51
13168,36,5,1875.31
12494,16,9,1872.87
16474,7,7,1871.5
17974,25,6,1858.06
16043,38,8,1856.59
12381,5,5,1845.31
18180,5,6,1843.75
16880,31,8,1840.86
14715,25,8,1840.45
15822,3,6,1840.06
13924,2,6,1838.85
16205,31,7,1830.61
16825,39,5,1826.89
18122,8,6,1826.21
17244,53,5,1826.04
16169,8,4,1822.97
14738,43,9,1821.9
17888,21,25,1820.44
17828,23,4,1820.09
16110,45,4,1819.27
16511,22,6,1819.02
15807,50,5,1817.52
15530,22,5,1813.72
14704,11,11,1813.57
18096,12,6,1805.28
18161,15,6,1803.1
16249,53,5,1800.07
15452,30,6,1799.11
16348,32,8,1798.22
17750,5,9,1797.57
18236,30,12,1795.35
13782,13,13,1793.72
15608,28,5,1785.98
14583,6,8,1781.03
15220,52,6,1778.96
12778,20,9,1775.68
15594,16,5,1771.78
17813,14,5,1770.88
13456,18,6,1766.72
13717,32,8,1763.3
16620,4,6,1758.93
14522,24,8,1758.62
17432,18,9,1751.39
13155,33,6,1750.18
16639,31,4,1747.98
13808,6,5,1747.66
17321,8,6,1741.18
14075,5,6,1734.87
13026,1,9,1733.08
